School	Sex	SES	MathAch	Sector	CSES
80	1	0.652	24.095	1	-0.179
80	1	0.542	11.046	1	-0.289
80	1	0.932	21.524	1	0.101
80	1	1.122	17.537	1	0.291
80	1	-0.318	11.833	1	-1.149
80	1	0.242	19.467	1	-0.589
80	1	0.802	3.552	1	-0.0289999999999999
80	1	0.732	19.425	1	-0.099
80	1	1.012	17.994	1	0.181
80	1	0.592	19.859	1	-0.239
80	1	1.342	15.497	1	0.511
80	1	0.932	24.138	1	0.101
80	1	0.392	14.573	1	-0.439
80	1	-0.358	4.096	1	-1.189
80	1	0.532	8.47	1	-0.299
80	1	-0.898	20.776	1	-1.729
80	1	0.832	9.106	1	0.001
80	1	1.172	10.713	1	0.341
80	1	-0.468	10.817	1	-1.299
80	1	1.172	20.794	1	0.341
80	1	1.072	7.128	1	0.241
80	1	1.172	22.896	1	0.341
80	1	0.422	16.895	1	-0.409
80	1	0.482	8.215	1	-0.349
80	1	0.982	4.837	1	0.151
80	1	1.182	16.713	1	0.351
80	1	-0.098	14.106	1	-0.929
80	1	1.242	13.711	1	0.411
80	1	0.952	17.312	1	0.121
80	1	1.262	12.411	1	0.431
80	1	1.072	14.927	1	0.241
80	1	0.902	18.802	1	0.0710
80	1	1.512	22.08	1	0.681
80	1	0.762	9.395	1	-0.069
80	1	1.072	24.479	1	0.241
80	1	0.702	9.987	1	-0.129
80	1	0.902	16.574	1	0.0710
80	1	0.452	23.81	1	-0.379
80	1	1.122	17.163	1	0.291
80	1	1.302	21.819	1	0.471
80	1	1.182	20.686	1	0.351
80	1	1.512	19.015	1	0.681
80	1	1.262	13.664	1	0.431
80	1	0.932	23.137	1	0.101
80	1	1.422	4.682	1	0.591
80	1	0.632	18.232	1	-0.199
81	1	1.362	22.521	1	0.936
81	0	0.502	24.133	1	0.076
81	1	-0.858	6.756	1	-1.284
81	0	-0.098	16.338	1	-0.524
81	1	0.162	4.408	1	-0.264
81	0	0.542	6.388	1	0.116
81	0	1.012	23.566	1	0.586
81	0	0.772	18.315	1	0.346
81	1	-0.728	16.721	1	-1.154
81	0	0.842	24.993	1	0.416
81	0	0.782	19.032	1	0.356
81	0	0.582	21.031	1	0.156
81	0	1.422	18.6	1	0.996
81	0	1.512	21.666	1	1.086
81	1	-0.288	0.452	1	-0.714
81	0	-1.258	-0.368	1	-1.684
81	0	0.182	17.817	1	-0.244
81	1	0.842	11.827	1	0.416
81	0	1.182	14.457	1	0.756
81	0	-0.338	18.272	1	-0.764
81	1	0.362	12.905	1	-0.064
81	1	0.412	15.936	1	-0.014
81	0	1.122	23.746	1	0.696
81	0	0.922	19.757	1	0.496
81	0	1.292	18.915	1	0.866
81	1	-0.118	23.124	1	-0.544
81	0	0.772	17.193	1	0.346
81	1	-0.098	24.133	1	-0.524
81	0	0.562	16.703	1	0.136
81	1	0.972	20.17	1	0.546
81	0	0.912	15.977	1	0.486
81	0	0.632	23.043	1	0.206
81	0	1.062	22.051	1	0.636
81	1	-0.478	10.506	1	-0.904
81	1	0.412	21.451	1	-0.014
81	0	-0.728	1.135	1	-1.154
81	0	0.522	18.737	1	0.096
81	1	0.042	16.443	1	-0.384
81	0	0.202	7.751	1	-0.224
81	0	0.932	14.44	1	0.506
81	1	0.472	1.701	1	0.046
81	1	0.542	9.264	1	0.116
81	0	0.102	18.749	1	-0.324
81	1	0.312	19.491	1	-0.114
81	1	0.112	17.474	1	-0.314
81	0	0.252	3.352	1	-0.174
81	1	0.792	18.116	1	0.366
81	0	0.562	22.08	1	0.136
81	1	0.612	3.254	1	0.186
81	1	0.642	8.529	1	0.216
81	1	0.062	24.247	1	-0.364
81	1	1.282	14.76	1	0.856
81	0	0.562	24.479	1	0.136
81	0	-1.048	2.866	1	-1.474
81	0	0.842	16.236	1	0.416
81	1	0.932	22.517	1	0.506
81	0	-0.188	11.755	1	-0.614
81	1	0.032	24.479	1	-0.394
81	1	0.372	9.939	1	-0.054
81	0	0.932	23.062	1	0.506
81	0	0.752	9.572	1	0.326
81	1	0.082	8.647	1	-0.344
81	0	0.392	17.795	1	-0.034
81	1	0.542	-0.988	1	0.116
81	1	0.172	16.649	1	-0.254
81	1	-0.218	18.406	1	-0.644
82	0	0.512	11.876	0	0.683
82	1	-1.068	14.283	0	-0.897
82	1	-0.458	3.714	0	-0.287
82	0	0.632	23.048	0	0.803
82	1	-0.038	18.066	0	0.133
82	1	-0.768	1.427	0	-0.597
82	1	-0.518	7.582	0	-0.347
82	0	0.262	24.107	0	0.433
82	1	-0.798	23.424	0	-0.627
82	1	-0.078	7.261	0	0.093
82	0	0.252	0.443	0	0.423
82	1	-0.138	12.338	0	0.033
82	0	-0.058	6.035	0	0.113
82	1	0.532	10.579	0	0.703
82	0	0.332	18.225	0	0.503
82	1	-0.978	10.193	0	-0.807
82	1	0.832	19.16	0	1.003
82	0	-0.548	9.223	0	-0.377
82	1	-0.648	20.145	0	-0.477
82	0	-1.198	7.131	0	-1.027
82	0	-1.168	3.927	0	-0.997
82	0	-0.648	16.722	0	-0.477
82	0	0.972	20.907	0	1.143
82	1	0.072	22.406	0	0.243
82	0	-0.468	24.545	0	-0.297
82	0	-0.658	21.579	0	-0.487
82	1	-0.118	16.509	0	0.053
82	0	-0.368	11.534	0	-0.197
82	0	0.752	16.197	0	0.923
82	0	-0.508	22.107	0	-0.337
82	0	0.012	23.768	0	0.183
82	1	-0.818	4.037	0	-0.647
82	1	-0.808	9.231	0	-0.637
82	0	-0.748	8.276	0	-0.577
82	1	0.012	17.085	0	0.183
82	0	-0.448	13	0	-0.277
82	1	0.592	22.373	0	0.763
82	0	1.092	11.281	0	1.263
82	0	-0.848	11.11	0	-0.677
82	1	-0.938	2.215	0	-0.767
82	0	-0.068	19.515	0	0.103
82	0	-0.308	16.212	0	-0.137
82	0	-0.078	13.876	0	0.093
82	1	0.202	0.614	0	0.373
82	0	-0.348	11.116	0	-0.177
82	0	0.892	23.525	0	1.063
82	0	-1.138	8.389	0	-0.967
82	0	0.252	9.056	0	0.423
82	0	-0.268	14.699	0	-0.097
82	0	0.572	15.758	0	0.743
82	0	0.182	0.718	0	0.353
82	1	-0.078	15.058	0	0.093
82	1	0.022	4.067	0	0.193
82	1	0.132	11.902	0	0.303
82	1	-0.588	5.915	0	-0.417
82	0	-0.358	9.314	0	-0.187
82	0	-0.108	23.323	0	0.063
83	1	0.292	22.587	1	0.264
83	0	-0.948	7.633	1	-0.976
83	1	-0.758	8.49	1	-0.786
83	1	0.482	4.682	1	0.454
83	0	-0.238	14.866	1	-0.266
83	1	0.152	23.38	1	0.124
83	1	1.262	22.067	1	1.234
83	1	0.812	5.191	1	0.784
83	1	1.072	4.527	1	1.044
83	1	-0.618	3.422	1	-0.646
83	0	-0.048	8.034	1	-0.076
83	0	-0.838	6.552	1	-0.866
83	1	0.092	12.125	1	0.064
83	0	-0.508	4.275	1	-0.536
83	1	0.052	15.026	1	0.024
83	1	0.292	22.924	1	0.264
83	1	1.252	13.331	1	1.224
83	1	-0.748	16.641	1	-0.776
83	1	-0.768	20.907	1	-0.796
83	1	-0.088	12.525	1	-0.116
83	1	-0.578	10.527	1	-0.606
83	1	0.872	17.991	1	0.844
83	0	-0.868	17.392	1	-0.896
83	1	-0.868	19.762	1	-0.896
83	1	-0.528	13.835	1	-0.556
83	1	-0.198	19.858	1	-0.226
83	1	-0.288	8.526	1	-0.316
83	0	-0.378	22.974	1	-0.406
83	1	0.152	16.722	1	0.124
83	0	-0.358	19.312	1	-0.386
83	1	0.302	9.117	1	0.274
83	1	-0.688	4.294	1	-0.716
83	1	1.262	8.507	1	1.234
83	1	0.922	12.438	1	0.894
83	1	1.512	13.508	1	1.484
83	1	-1.538	8.368	1	-1.566
83	1	0.482	10.519	1	0.454
83	1	-0.318	10.958	1	-0.346
83	1	1.302	18.266	1	1.274
83	1	1.422	17.392	1	1.394
83	0	-0.038	23.28	1	-0.066
83	0	-0.468	22.229	1	-0.496
83	0	-1.208	20.789	1	-1.236
83	0	0.682	23.28	1	0.654
83	0	0.222	23.28	1	0.194
84	1	-0.188	10.697	1	-0.613
84	0	0.062	14.909	1	-0.363
84	0	1.062	23.249	1	0.637
84	0	0.272	15.319	1	-0.153
84	0	-1.328	0.258	1	-1.753
84	0	1.512	5.902	1	1.087
84	0	1.002	23.785	1	0.577
84	1	-0.498	10.478	1	-0.923
84	0	-0.368	16.752	1	-0.793
84	1	1.122	18.184	1	0.697
84	1	-0.098	6.094	1	-0.523
84	0	1.092	16.269	1	0.667
84	0	0.652	10.989	1	0.227
84	0	0.632	21.097	1	0.207
84	0	-0.778	23.033	1	-1.203
84	0	0.202	22.544	1	-0.223
84	0	0.862	12.413	1	0.437
84	1	0.792	8.169	1	0.367
84	1	0.702	10.373	1	0.277
84	0	0.792	23.882	1	0.367
84	0	0.332	15.745	1	-0.093
84	0	0.232	17.765	1	-0.193
84	1	1.072	15.826	1	0.647
84	0	0.092	-2.832	1	-0.333
84	1	0.532	4.618	1	0.107
84	0	0.652	22.889	1	0.227
84	1	-0.888	6.967	1	-1.313
84	1	1.422	17.9	1	0.997
84	0	0.832	9.743	1	0.407
84	0	0.482	11.893	1	0.057
84	0	-0.838	10.489	1	-1.263
84	1	0.762	13.437	1	0.337
84	0	0.662	8.954	1	0.237
84	1	0.852	18.773	1	0.427
84	0	0.462	17.974	1	0.037
84	0	0.582	18.454	1	0.157
84	1	-0.158	21.319	1	-0.583
84	0	1.122	12.882	1	0.697
84	0	0.252	21.283	1	-0.173
84	0	0.292	17.112	1	-0.133
84	1	1.332	14.859	1	0.907
84	1	-0.388	11.141	1	-0.813
84	1	-0.648	0.977	1	-1.073
84	1	0.432	13.138	1	0.007
84	1	0.182	7.965	1	-0.243
84	0	0.582	24.067	1	0.157
84	0	0.322	15.409	1	-0.103
84	0	0.502	9.903	1	0.077
84	1	0.892	12.336	1	0.467
84	0	-0.158	21.533	1	-0.583
84	1	0.842	11.286	1	0.417
84	1	0.762	12.331	1	0.337
84	0	-0.298	13.813	1	-0.723
84	0	1.512	23.053	1	1.087
84	0	0.032	5.812	1	-0.393
84	0	0.832	17.271	1	0.407
84	1	-0.468	0.767	1	-0.893
84	0	0.712	4.68	1	0.287
84	0	0.472	14.796	1	0.047
84	0	1.202	21.514	1	0.777
84	0	0.662	8.234	1	0.237
85	1	0.432	19.196	1	0.393
85	1	-0.838	13.754	1	-0.877
85	1	-0.068	12.43	1	-0.107
85	0	0.502	11.871	1	0.463
85	0	-1.228	13.289	1	-1.267
85	0	0.302	0.829	1	0.263
85	1	0.502	18.8	1	0.463
85	1	-0.298	13.086	1	-0.337
85	1	0.382	21.361	1	0.343
85	1	-0.238	8.259	1	-0.277
85	0	-0.528	17.248	1	-0.567
85	1	-0.658	9.757	1	-0.697
85	1	0.502	20.765	1	0.463
85	0	-0.078	15.896	1	-0.117
85	0	0.322	23.912	1	0.283
85	0	1.182	24.075	1	1.143
85	1	-0.498	12.851	1	-0.537
85	1	-0.898	14.649	1	-0.937
85	0	-0.948	14.477	1	-0.987
85	1	0.352	14.68	1	0.313
85	1	-0.818	14.966	1	-0.857
85	0	-0.318	3.265	1	-0.357
85	0	-0.508	12.149	1	-0.547
85	0	-0.718	17.187	1	-0.757
85	0	0.652	22.829	1	0.613
85	1	-0.678	8.342	1	-0.717
85	1	-0.038	12.428	1	-0.077
85	1	0.772	10.315	1	0.733
85	0	-0.688	7.136	1	-0.727
85	1	0.592	20.504	1	0.553
85	1	-0.448	10.669	1	-0.487
85	1	0.092	9.064	1	0.053
85	0	0.202	15.664	1	0.163
85	1	0.512	7.728	1	0.473
85	0	0.632	23.525	1	0.593
85	0	-0.978	18.493	1	-1.017
85	0	-0.628	-1.472	1	-0.667
85	0	0.442	18.714	1	0.403
85	1	0.792	9.484	1	0.753
85	1	0.132	13.265	1	0.093
85	0	0.132	19.945	1	0.093
85	0	1.082	12.012	1	1.043
85	0	-0.438	17.221	1	-0.477
85	1	-0.468	10.385	1	-0.507
85	1	0.012	10.822	1	-0.027
85	0	-0.308	12.55	1	-0.347
85	0	0.262	15.371	1	0.223
85	0	0.922	22.465	1	0.883
85	0	0.572	8.652	1	0.533
85	0	-0.888	21.794	1	-0.927
85	0	1.132	18.241	1	1.093
85	0	1.122	13.712	1	1.083
85	0	1.392	18.352	1	1.353
86	1	-1.118	2.076	1	-0.801
86	1	0.392	5.797	1	0.709
86	1	-0.528	6.037	1	-0.211
86	1	1.402	9.889	1	1.719
86	1	0.182	11.618	1	0.499
86	1	-0.708	5.364	1	-0.391
86	1	-0.018	14.633	1	0.299
86	1	-1.238	4.153	1	-0.921
86	1	-0.938	6.712	1	-0.621
86	1	-0.718	17.514	1	-0.401
86	1	-0.348	21.233	1	-0.031
86	1	-1.368	9.544	1	-1.051
86	1	-1.758	-1.408	1	-1.441
86	1	-1.278	8.393	1	-0.961
86	1	1.252	21.39	1	1.569
86	1	0.472	17.157	1	0.789
86	1	-0.118	7.344	1	0.199
86	1	-0.078	2.407	1	0.239
86	1	-0.858	17.042	1	-0.541
86	1	-0.168	14.662	1	0.149
86	1	-0.428	15.794	1	-0.111
86	1	-0.198	16.481	1	0.119
86	1	-0.798	20.99	1	-0.481
86	1	0.022	8.794	1	0.339
86	1	0.872	8.331	1	1.189
86	1	0.682	24.479	1	0.999
86	1	0.802	13.33	1	1.119
86	1	-0.278	11.342	1	0.039
86	1	1.182	16.773	1	1.499
86	1	-0.328	21.633	1	-0.011
86	1	-0.298	17.92	1	0.019
86	1	-0.258	16.784	1	0.059
86	1	0.272	13.7	1	0.589
86	1	-0.598	3.422	1	-0.281
86	1	-0.158	4.462	1	0.159
86	1	-0.668	8.118	1	-0.351
86	1	-0.768	17.931	1	-0.451
86	1	-0.028	1.288	1	0.289
86	1	0.842	14.836	1	1.159
86	1	-0.378	6.861	1	-0.061
86	1	-0.278	14.872	1	0.039
86	1	0.192	14.73	1	0.509
86	1	-0.558	5.076	1	-0.241
86	1	-1.128	14.491	1	-0.811
86	1	-1.038	-0.493	1	-0.721
86	1	-0.508	10.084	1	-0.191
86	1	-1.008	17.565	1	-0.691
86	1	-0.798	5.655	1	-0.481
86	1	-0.838	15.644	1	-0.521
86	1	-0.708	-1.559	1	-0.391
86	1	-0.898	6.659	1	-0.581
86	1	-1.178	11.629	1	-0.861
87	0	-1.308	8.529	0	-0.12
87	0	-0.828	13.453	0	0.36
87	0	-1.498	10.81	0	-0.31
87	1	-1.768	0.585	0	-0.58
87	0	-1.028	-2.252	0	0.16
87	0	-0.438	2.633	0	0.75
87	1	-1.118	-2.55	0	0.0699999999999998
87	1	-1.428	3.284	0	-0.24
87	1	-0.858	2.43	0	0.33
87	1	-1.758	12.771	0	-0.57
87	1	-1.448	4.888	0	-0.26
87	1	-1.358	7.081	0	-0.17
87	0	-1.848	5.813	0	-0.66
87	0	-1.648	5.037	0	-0.46
87	1	-1.358	-2.224	0	-0.17
87	0	-0.588	6.524	0	0.6
87	0	-1.118	-2.721	0	0.0699999999999998
87	0	-1.948	0.193	0	-0.76
87	1	0.052	0.959	0	1.24
87	1	-1.608	6.366	0	-0.42
87	1	-0.768	4.423	0	0.42
87	1	-2.078	3.954	0	-0.89
87	0	-1.488	2.572	0	-0.3
87	1	-0.838	19.424	0	0.35
87	0	-0.988	7.094	0	0.2
87	1	-0.898	2.764	0	0.29
87	0	-0.208	3.73	0	0.98
87	1	-0.888	-0.754	0	0.3
87	1	-1.578	-2.832	0	-0.39
87	1	-0.078	1.045	0	1.11
87	1	-1.308	9.385	0	-0.12
87	0	-1.368	2.617	0	-0.18
87	1	-1.118	1.083	0	0.0699999999999998
87	1	-1.238	7.722	0	-0.05
87	1	-1.538	5.312	0	-0.35
87	0	-0.988	0.569	0	0.2
87	0	-1.908	10.303	0	-0.72
88	0	-0.548	4.983	0	-0.727
88	1	0.322	9.725	0	0.143
88	1	-0.728	21.504	0	-0.907
88	1	0.022	11.637	0	-0.157
88	1	-0.168	4.858	0	-0.347
88	0	0.502	17.53	0	0.323
88	1	-0.498	0.148	0	-0.677
88	1	0.522	17.718	0	0.343
88	1	0.612	1.288	0	0.433
88	0	0.762	3.083	0	0.583
88	1	1.002	18.026	0	0.823
88	1	-0.538	10.652	0	-0.717
88	1	-0.298	20	0	-0.477
88	1	1.152	11.593	0	0.973
88	1	-0.168	17.416	0	-0.347
88	0	0.852	17.059	0	0.673
88	1	0.342	9.413	0	0.163
88	0	1.152	22.794	0	0.973
88	0	-0.188	15.456	0	-0.367
88	0	0.982	18.326	0	0.803
88	0	0.272	13.009	0	0.093
88	1	-0.528	7.417	0	-0.707
88	1	-0.348	14.704	0	-0.527
88	0	0.742	10.927	0	0.563
88	0	1.122	22.541	0	0.943
88	0	0.822	21.141	0	0.643
88	1	-2.328	5.499	0	-2.507
88	1	0.492	17.287	0	0.313
88	0	-0.318	15.626	0	-0.497
89	1	-1.828	5.964	0	-1.154
89	0	-1.478	0.842	0	-0.804
89	0	-1.068	5.271	0	-0.394
89	0	-0.228	17.43	0	0.446
89	0	0.292	10.485	0	0.966
89	1	-0.818	0.371	0	-0.144
89	0	-0.228	12.521	0	0.446
89	1	-0.718	2.865	0	-0.0439999999999999
89	1	-0.048	12.484	0	0.626
89	1	-0.718	14.206	0	-0.0439999999999999
89	1	-0.588	19.598	0	0.086
89	0	-0.518	6.707	0	0.156
89	0	-0.268	3.9	0	0.406
89	1	-1.768	1.27	0	-1.094
89	1	-0.918	11.182	0	-0.244
89	1	-0.778	-1.603	0	-0.104
89	0	-1.018	14.165	0	-0.344
89	0	-0.568	2.04	0	0.106
89	1	-0.688	7.123	0	-0.0139999999999999
89	1	0.182	5.443	0	0.856
89	1	-0.038	6.44	0	0.636
89	0	-1.488	3.778	0	-0.814
89	1	-1.018	5.034	0	-0.344
89	0	-0.008	3.278	0	0.666
89	1	-0.678	10.99	0	-0.004
90	0	0.332	5.698	0	0.144
90	0	-0.768	1.068	0	-0.956
90	0	-0.238	13.427	0	-0.426
90	1	-0.238	13.702	0	-0.426
90	0	1.312	11.802	0	1.124
90	0	0.822	14.658	0	0.634
90	1	-0.188	18.881	0	-0.376
90	1	-0.088	2.191	0	-0.276
90	0	0.442	5.19	0	0.254
90	1	0.332	19.487	0	0.144
90	0	0.182	7.381	0	-0.006
90	1	0.882	9.741	0	0.694
90	1	0.692	11.149	0	0.504
90	0	1.212	16.246	0	1.024
90	0	0.072	7.782	0	-0.116
90	0	-1.078	19.357	0	-1.266
90	0	0.792	15.575	0	0.604
90	1	1.262	15.669	0	1.074
90	1	-1.118	15.108	0	-1.306
90	1	-0.658	11.933	0	-0.846
90	0	-0.888	6.032	0	-1.076
90	0	-0.308	23.185	0	-0.496
90	0	0.082	1.584	0	-0.106
90	0	0.022	2.272	0	-0.166
90	1	0.312	16.837	0	0.124
90	1	0.692	16.688	0	0.504
90	1	0.782	13.652	0	0.594
90	0	0.072	5.825	0	-0.116
90	0	0.552	24.812	0	0.364
90	1	0.142	16.936	0	-0.046
90	0	1.072	24.483	0	0.884
90	1	1.022	7.492	0	0.834
90	0	-0.348	3.886	0	-0.536
90	1	0.262	-2.132	0	0.074
90	0	0.192	18.62	0	0.004
90	1	0.592	16.084	0	0.404
90	1	0.592	20.441	0	0.404
90	1	0.462	3.237	0	0.274
90	1	-0.078	18.142	0	-0.266
90	0	0.302	10.165	0	0.114
90	1	-0.088	24.479	0	-0.276
90	1	-0.608	3.615	0	-0.796
90	1	0.152	12.465	0	-0.036
90	1	-0.008	14.736	0	-0.196
90	0	0.002	13.854	0	-0.186
90	1	0.792	18.01	0	0.604
90	0	0.302	11.794	0	0.114
90	0	-0.088	13.848	0	-0.276
90	1	-0.998	12.192	0	-1.186
90	0	0.132	-2.334	0	-0.056
91	1	-0.038	13.903	0	-0.201
91	1	0.772	14.123	0	0.609
91	0	0.152	24.133	0	-0.011
91	1	0.842	22.449	0	0.679
91	0	-0.188	10.225	0	-0.351
91	1	-0.118	5.441	0	-0.281
91	1	-0.168	7.477	0	-0.331
91	0	-0.228	14.707	0	-0.391
91	0	-0.828	13.934	0	-0.991
91	1	-0.598	10.504	0	-0.761
91	1	0.212	14.275	0	0.049
91	0	0.152	21.355	0	-0.011
91	1	-0.888	8.754	0	-1.051
91	0	0.932	13.701	0	0.769
91	1	-0.958	9.614	0	-1.121
91	1	0.982	10.439	0	0.819
91	0	-0.248	3.584	0	-0.411
91	0	-0.168	20.673	0	-0.331
91	1	0.462	12.335	0	0.299
91	0	0.502	10.479	0	0.339
91	1	-0.148	15.515	0	-0.311
91	1	1.072	9.875	0	0.909
91	1	0.712	17.327	0	0.549
91	0	0.932	7.193	0	0.769
91	0	1.512	16.189	0	1.349
91	1	-0.038	16.948	0	-0.201
91	1	0.732	17.312	0	0.569
91	0	-0.038	20.765	0	-0.201
91	0	0.242	19.485	0	0.079
91	1	-0.298	19.247	0	-0.461
91	1	-0.408	2.417	0	-0.571
92	0	1.122	23.88	0	0.465
92	0	1.262	23.771	0	0.605
92	0	1.042	18.312	0	0.385
92	0	0.362	17.539	0	-0.295
92	0	-0.018	6.102	0	-0.675
92	1	1.512	18.4	0	0.855
92	0	0.632	19.4	0	-0.025
92	1	1.202	18.56	0	0.545
92	1	1.172	8.631	0	0.515
92	1	1.072	18.38	0	0.415
92	0	0.662	14.503	0	0.005
92	0	0.482	23.822	0	-0.175
92	0	0.952	12.911	0	0.295
92	1	-0.148	18.345	0	-0.805
92	1	0.612	17.152	0	-0.045
92	1	-0.068	12.846	0	-0.725
92	1	0.702	18.358	0	0.0449999999999999
92	1	-0.568	17.19	0	-1.225
92	0	0.822	4.141	0	0.165
92	0	0.932	10.045	0	0.275
92	0	1.382	20.011	0	0.725
92	1	0.202	19.803	0	-0.455
92	1	1.122	21.66	0	0.465
92	0	0.222	22.717	0	-0.435
92	1	-0.748	16.219	0	-1.405
92	1	0.232	15.92	0	-0.425
92	1	0.992	12.853	0	0.335
92	0	0.842	17.321	0	0.185
92	1	0.892	17.711	0	0.235
93	1	-0.438	21.142	1	-0.167
93	1	-1.068	4.826	1	-0.797
93	1	-0.798	15.473	1	-0.527
93	1	0.292	4.472	1	0.563
93	1	0.042	12.553	1	0.313
93	1	-0.368	19.772	1	-0.097
93	1	-0.748	4.176	1	-0.477
93	1	-0.438	15.573	1	-0.167
93	1	-0.708	18.807	1	-0.437
93	1	-0.828	8.914	1	-0.557
93	1	-0.258	8.005	1	0.013
93	1	-0.278	15.241	1	-0.007
93	1	-0.768	19.184	1	-0.497
93	1	-0.438	13.302	1	-0.167
93	1	0.252	14.818	1	0.523
93	1	-0.818	15.502	1	-0.547
93	1	-0.038	8.642	1	0.233
93	1	-1.098	7.316	1	-0.827
93	1	0.022	15.243	1	0.293
93	1	-0.798	10.654	1	-0.527
93	1	-0.668	15.076	1	-0.397
93	1	-0.198	18.324	1	0.073
93	1	-0.508	18.875	1	-0.237
93	1	0.142	16.89	1	0.413
93	1	-0.748	17.681	1	-0.477
93	1	-0.028	7.907	1	0.243
93	1	0.662	9.38	1	0.933
93	1	-0.678	5.236	1	-0.407
93	1	-0.748	23.917	1	-0.477
93	1	0.442	15.636	1	0.713
93	1	0.092	22.427	1	0.363
93	1	-0.448	20.075	1	-0.177
93	1	-0.608	11.344	1	-0.337
93	1	-0.488	17.445	1	-0.217
93	1	-1.778	2.124	1	-1.507
93	1	0.522	1.099	1	0.793
93	1	0.542	20.251	1	0.813
93	1	-0.158	12.511	1	0.113
93	1	0.692	6.332	1	0.963
93	1	-1.608	7.082	1	-1.337
93	1	0.672	12.55	1	0.943
93	1	-0.258	21.26	1	0.013
93	1	0.032	9.377	1	0.303
93	1	-1.118	15.842	1	-0.847
93	1	0.852	6.963	1	1.123
93	1	0.672	21.986	1	0.943
93	1	-0.358	20.635	1	-0.087
93	1	-0.478	2.823	1	-0.207
93	1	-0.618	17.173	1	-0.347
93	1	-0.358	24.421	1	-0.087
93	1	0.562	21.658	1	0.833
93	1	-0.568	21.734	1	-0.297
93	1	-0.828	5.311	1	-0.557
93	1	-0.488	9.831	1	-0.217
93	1	1.512	19.882	1	1.783
93	1	0.122	16.956	1	0.393
94	1	-0.398	20.111	0	-0.49
94	1	0.242	16.624	0	0.15
94	1	-0.028	15.343	0	-0.12
94	0	1.032	20.613	0	0.94
94	0	0.172	20.069	0	0.08
94	1	0.292	6.761	0	0.2
94	1	-0.178	14.498	0	-0.27
94	0	-0.138	21.052	0	-0.23
94	0	-0.708	15.761	0	-0.8
94	1	0.502	19.729	0	0.41
94	0	0.152	24.386	0	0.06
94	1	0.482	13.833	0	0.39
94	1	1.022	17.54	0	0.93
94	0	-0.298	-0.111	0	-0.39
94	0	0.442	8.726	0	0.35
94	1	0.652	5.722	0	0.56
94	1	-1.238	11.303	0	-1.33
94	0	-0.258	23.259	0	-0.35
94	1	0.562	13.337	0	0.47
94	0	1.222	6.707	0	1.13
94	0	-0.698	22.854	0	-0.79
94	1	-0.138	22.521	0	-0.23
94	1	-0.288	13.947	0	-0.38
94	1	0.892	19.499	0	0.8
94	0	0.292	12.577	0	0.2
94	1	-0.478	16.761	0	-0.57
94	0	-0.718	13.901	0	-0.81
94	1	0.642	12.605	0	0.55
94	0	0.502	13.544	0	0.41
94	1	-2.038	1.199	0	-2.13
94	1	0.902	24.707	0	0.81
94	1	0.762	21.793	0	0.67
94	0	-0.328	22.625	0	-0.42
95	0	0.202	13.89	0	0.634
95	1	0.522	21.272	0	0.954
95	0	-0.478	22.091	0	-0.046
95	0	-0.538	6.02	0	-0.106
95	0	-0.048	6.868	0	0.384
95	0	-0.128	10.037	0	0.304
95	0	1.042	13.639	0	1.474
95	1	-0.078	1.785	0	0.354
95	1	-0.598	16.246	0	-0.166
95	0	-0.058	11.486	0	0.374
95	0	-0.228	-1.852	0	0.204
95	1	0.192	3.001	0	0.624
95	0	-1.308	4.239	0	-0.876
95	0	-0.848	2.799	0	-0.416
95	1	0.032	21.64	0	0.464
95	1	-0.498	14.616	0	-0.066
95	0	-0.658	6.217	0	-0.226
95	1	-1.168	0.251	0	-0.736
95	1	-0.428	16.239	0	0.004
95	0	-1.778	1.107	0	-1.346
95	0	0.212	5.01	0	0.644
95	1	1.512	12.65	0	1.944
95	1	-0.148	3.967	0	0.284
95	0	-0.918	3.605	0	-0.486
95	1	-1.948	3.091	0	-1.516
95	0	-0.558	4.641	0	-0.126
95	1	-1.338	11.389	0	-0.906
95	1	0.282	8.362	0	0.714
95	1	-0.208	4.554	0	0.224
95	1	-0.808	13.247	0	-0.376
95	1	-0.258	12.344	0	0.174
95	1	0.072	8.464	0	0.504
95	1	-0.658	0.778	0	-0.226
95	0	0.402	10.84	0	0.834
95	1	-0.958	22.307	0	-0.526
95	0	-0.968	4.085	0	-0.536
95	0	-0.488	12.216	0	-0.056
95	0	-1.248	-0.726	0	-0.816
95	0	0.412	2.503	0	0.844
95	1	-1.508	8.519	0	-1.076
95	0	-0.508	15.139	0	-0.076
95	0	-0.968	3.719	0	-0.536
95	1	-1.368	5.143	0	-0.936
96	1	0.462	8.954	0	0.758
96	1	0.132	20.087	0	0.428
96	1	1.002	19.951	0	1.298
96	0	-0.048	22.3	0	0.248
96	1	0.072	14.148	0	0.368
96	1	-0.818	13.626	0	-0.522
96	0	-0.398	16.68	0	-0.102
96	0	-1.298	15.085	0	-1.002
96	1	0.142	1.01	0	0.438
96	0	-0.818	23.917	0	-0.522
96	1	-0.518	4.27	0	-0.222
96	1	0.422	13.298	0	0.718
96	0	-0.538	20.251	0	-0.242
96	0	-0.948	10.991	0	-0.652
96	0	-1.008	3.253	0	-0.712
96	1	-2.398	0.379	0	-2.102
96	1	0.532	24.012	0	0.828
96	1	-0.778	-0.205	0	-0.482
96	0	-0.258	23.231	0	0.038
96	1	-0.458	18.317	0	-0.162
